line number,source_type,year,customs_region,customs_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_observation,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
1773,Local,1738,Nantes,,Angleterre,Exports,porcelaine,,,950,,190,livres,5,Nantes -- 1738 --  Exports -- AD44_C706,,1,,,,,,,,0,,,,,,,,,
1774,Local,1738,Nantes,,Angleterre,Exports,quincaille,,,50,,25,livres,2,Nantes -- 1738 --  Exports -- AD44_C706,,1,,,,,,,,0,,,,,,,,,
1775,Local,1738,Nantes,,Angleterre,Exports,Sucre en pain,,,953,,1588,livres,"0,6",Nantes -- 1738 --  Exports -- AD44_C706,,1,,,,,,,,"0,200000000000045",,,,,,,,,
1776,Local,1738,Nantes,,Angleterre,Exports,sucre brut,,,8,,50,livres,"0,165",Nantes -- 1738 --  Exports -- AD44_C706,,1,,,,,,,,"-0,25",,,,,,,,,
1777,Local,1738,Nantes,,Angleterre,Exports,Sirop de sucre,,,32,,630,livres,"0,05",Nantes -- 1738 --  Exports -- AD44_C706,,1,,,,,,,,"0,5",,,,,,,,,
1778,Local,1738,Nantes,,Angleterre,Exports,Sel du Croisic,,,3750,,75,muids,50,Nantes -- 1738 --  Exports -- AD44_C706,,1,,,,,,,,0,,,,,,,,,
1778,Local,1738,Nantes,,Angleterre,Exports,Sel du Croisic,,,4740,,98,muids,45,Nantes -- 1738 --  Exports -- AD44_C706,,1,,,,,,,,330,,,,,,,,,
1779,Local,1738,Nantes,,Angleterre,Exports,soyerie ,,,40,,1,livre,40,Nantes -- 1738 --  Exports -- AD44_C706,,1,,,,,,,,0,,,,,,,,,
1780,Local,1738,Nantes,,Angleterre,Exports,thé divers,,,5308,,1926,livres,"2,75",Nantes -- 1738 --  Exports -- AD44_C706,,1,,,,,,,,"11,5",,,,,,,,,
1781,Local,1738,Nantes,,Angleterre,Exports,Toile de Bretagne,,,17260,,4315,livres,4,Nantes -- 1738 --  Exports -- AD44_C706,,1,,,,,,,,0,,,,,,,,,
1782,Local,1738,Nantes,,Angleterre,Exports,Vin Nantois,,,1668,,"22,25",tonneaux,75,Nantes -- 1738 --  Exports -- AD44_C706,,1,,,,,,,,"-0,75",,,,,,,,,
1783,Local,1738,Nantes,,Angleterre,Exports,Vinaigre,,,160,,2,tonneaux,80,Nantes -- 1738 --  Exports -- AD44_C706,,1,,,,,,,,0,,,,,,,,,
1783,Local,1738,Nantes,,Angleterre,Exports,Vinaigre,,,980,,98,quarts,10,Nantes -- 1738 --  Exports -- AD44_C706,,1,,,,,,,,0,,,,,,,,,
1784,Local,1738,Nantes,,Angleterre,Exports,vin de bordeaux,,,200,,"1,5",tonneaux,200,Nantes -- 1738 --  Exports -- AD44_C706,,1,,,,,,,,-100,,,,,,,,,
1785,Local,1738,Nantes,,Flandre Imperiale,Exports,amandes,,,,,440,livres,"0,3",Nantes -- 1738 --  Exports -- AD44_C706,,1,,,,,,,,,,,,,,,,,
1786,Local,1738,Nantes,,Flandre Imperiale,Exports,anis verts,,,,,490,livres,"0,25",Nantes -- 1738 --  Exports -- AD44_C706,,1,,,,,,,,,,,,,,,,,
1787,Local,1738,Nantes,,Flandre Imperiale,Exports,alibanis,,,,,460,piece,"11,5",Nantes -- 1738 --  Exports -- AD44_C706,,1,,,,,,,,,,,,,,,,,
1788,Local,1738,Nantes,,Flandre Imperiale,Exports,armoisin,,,,,41,piece,"26,5",Nantes -- 1738 --  Exports -- AD44_C706,,1,,,,,,,,,,,,,,,,,
1789,Local,1738,Nantes,,Flandre Imperiale,Exports,bazin des indes,,,,,80,piece,"38,5",Nantes -- 1738 --  Exports -- AD44_C706,,2,,,,,,,,,,,,,,,,,
1790,Local,1738,Nantes,,Flandre Imperiale,Exports,bougie,,,,,25,livres,"1,9",Nantes -- 1738 --  Exports -- AD44_C706,,2,,,,,,,,,,,,,,,,,
1791,Local,1738,Nantes,,Flandre Imperiale,Exports,bois rouge,,,,,20000,livres,"8,125",Nantes -- 1738 --  Exports -- AD44_C706,,2,,,,,,,,,,,,,,,,,
1792,Local,1738,Nantes,,Flandre Imperiale,Exports,confitures,,,,,70,livres,"0,5",Nantes -- 1738 --  Exports -- AD44_C706,,2,,,,,,,,,,,,,,,,,
1793,Local,1738,Nantes,,Flandre Imperiale,Exports,chataignes,,,,,6718,boisseaux,"0,6",Nantes -- 1738 --  Exports -- AD44_C706,,2,,,,,,,,,,,,,,,,,
1794,Local,1738,Nantes,,Flandre Imperiale,Exports,caffe des isles,,,,,43970,livres,"0,5625",Nantes -- 1738 --  Exports -- AD44_C706,,2,,,,,,,,,,,,,,,,,
1795,Local,1738,Nantes,,Flandre Imperiale,Exports,caffe de bourbon,,,,,105179,livres,"0,75",Nantes -- 1738 --  Exports -- AD44_C706,,2,,,,,,,,,,,,,,,,,
1796,Local,1738,Nantes,,Flandre Imperiale,Exports,caffe de moka,,,,,1053,livres,"1,5",Nantes -- 1738 --  Exports -- AD44_C706,,2,,,,,,,,,,,,,,,,,
1797,Local,1738,Nantes,,Flandre Imperiale,Exports,chalbafs,,,,,141,piece,18,Nantes -- 1738 --  Exports -- AD44_C706,,2,,,,,,,,,,,,,,,,,
1798,Local,1738,Nantes,,Flandre Imperiale,Exports,chite,,,,,78,piece,30,Nantes -- 1738 --  Exports -- AD44_C706,,2,,,,,,,,,,,,,,,,,
1799,Local,1738,Nantes,,Flandre Imperiale,Exports,caladaris,,,,,183,piece,25,Nantes -- 1738 --  Exports -- AD44_C706,,2,,,,,,,,,,,,,,,,,
1800,Local,1738,Nantes,,Flandre Imperiale,Exports,chuquelas,,,,,10,piece,30,Nantes -- 1738 --  Exports -- AD44_C706,,2,,,,,,,,,,,,,,,,,
1801,Local,1738,Nantes,,Flandre Imperiale,Exports,Cotonnade,,,,,100,livres,"2,5",Nantes -- 1738 --  Exports -- AD44_C706,,2,,,,,,,,,,,,,,,,,
1802,Local,1738,Nantes,,Flandre Imperiale,Exports,Coton en laine,,,,,88584,livres,"0,9",Nantes -- 1738 --  Exports -- AD44_C706,,2,,,,,,,,,,,,,,,,,
1803,Local,1738,Nantes,,Flandre Imperiale,Exports,Cuirs secs en poil,,,,,1620,en nombre,5,Nantes -- 1738 --  Exports -- AD44_C706,,2,,,,,,,,,,,,,,,,,
1804,Local,1738,Nantes,,Flandre Imperiale,Exports,Chaises de paille,,,,,6,pièces,"1,25",Nantes -- 1738 --  Exports -- AD44_C706,,2,,,,,,,,,,,,,,,,,
1805,Local,1738,Nantes,,Flandre Imperiale,Exports,damas des indes,,,,,104,piece,90,Nantes -- 1738 --  Exports -- AD44_C706,,2,,,,,,,,,,,,,,,,,
1806,Local,1738,Nantes,,Flandre Imperiale,Exports,doreas,,,,,71,piece,56,Nantes -- 1738 --  Exports -- AD44_C706,,2,,,,,,,,,,,,,,,,,
1807,Local,1738,Nantes,,Flandre Imperiale,Exports,eau de vie,,,,,3710,Barique,65,Nantes -- 1738 --  Exports -- AD44_C706,,2,,,,,,,,,,,,,,,,,
1808,Local,1738,Nantes,,Flandre Imperiale,Exports,etamine de laine,,,,,180,aunes,2,Nantes -- 1738 --  Exports -- AD44_C706,,2,,,,,,,,,,,,,,,,,
1809,Local,1738,Nantes,,Flandre Imperiale,Exports,elatchas,,,,,"125,5",piece,27,Nantes -- 1738 --  Exports -- AD44_C706,,2,,,,,,,,,,,,,,,,,
1810,Local,1738,Nantes,,Flandre Imperiale,Exports,fruis cuit,,,,,50,livres,"0,4",Nantes -- 1738 --  Exports -- AD44_C706,,2,,,,,,,,,,,,,,,,,
1811,Local,1738,Nantes,,Flandre Imperiale,Exports,filasse,,,,,50,livres,"0,4",Nantes -- 1738 --  Exports -- AD44_C706,,2,,,,,,,,,,,,,,,,,
1812,Local,1738,Nantes,,Flandre Imperiale,Exports,Figures de platre,,,,,50,en nombre,,Nantes -- 1738 --  Exports -- AD44_C706,,2,,,,,,,valeur unitaire manquante,,,,,,,,,,
1813,Local,1738,Nantes,,Flandre Imperiale,Exports,gourgouran,,,,,48,pièces,90,Nantes -- 1738 --  Exports -- AD44_C706,,2,,,,,,,,,,,,,,,,,
1814,Local,1738,Nantes,,Flandre Imperiale,Exports,guingans,,,,,100,piece,"11,5",Nantes -- 1738 --  Exports -- AD44_C706,,2,,,,,,,,,,,,,,,,,
1815,Local,1738,Nantes,,Flandre Imperiale,Exports,Guinées de Madra,,,,,160,piece,40,Nantes -- 1738 --  Exports -- AD44_C706,,2,,,,,,,,,,,,,,,,,
1816,Local,1738,Nantes,,Flandre Imperiale,Exports,guinée blanche,,,,,30,piece,35,Nantes -- 1738 --  Exports -- AD44_C706,,2,,,,,,,,,,,,,,,,,
1817,Local,1738,Nantes,,Flandre Imperiale,Exports,garas blanc,,,,,280,piece,12,Nantes -- 1738 --  Exports -- AD44_C706,,2,,,,,,,,,,,,,,,,,
1818,Local,1738,Nantes,,Flandre Imperiale,Exports,Gomme Senegal,,,,,1720,livres,"0,35",Nantes -- 1738 --  Exports -- AD44_C706,,2,,,,,,,,,,,,,,,,,
1819,Local,1738,Nantes,,Flandre Imperiale,Exports,Indigo,,,,,8531,livres,"3,5",Nantes -- 1738 --  Exports -- AD44_C706,,2,,,,,,,,,,,,,,,,,
1820,Local,1738,Nantes,,Flandre Imperiale,Exports,miel,,,,,6728,livres,"0,11",Nantes -- 1738 --  Exports -- AD44_C706,,2,,,,,,,,,,,,,,,,,
1821,Local,1738,Nantes,,Flandre Imperiale,Exports,mouchoirs de Ponticheri,,,,,470,piece,18,Nantes -- 1738 --  Exports -- AD44_C706,,2,,,,,,,,,,,,,,,,,
1822,Local,1738,Nantes,,Flandre Imperiale,Exports,Mouchoirs de Bengale,,,,,131,piece,25,Nantes -- 1738 --  Exports -- AD44_C706,,2,,,,,,,,,,,,,,,,,
1823,Local,1738,Nantes,,Flandre Imperiale,Exports,Mouchoirs de Paliacatte,,,,,40,piece,24,Nantes -- 1738 --  Exports -- AD44_C706,,2,,,,,,,,,,,,,,,,,
1824,Local,1738,Nantes,,Flandre Imperiale,Exports,Mouchoirs des Indes,,,,,2,douzaine,25,Nantes -- 1738 --  Exports -- AD44_C706,,2,,,,,,,,,,,,,,,,,
1825,Local,1738,Nantes,,Flandre Imperiale,Exports,Mouchoirs de Rouen,,,,,5,douzaine,9,Nantes -- 1738 --  Exports -- AD44_C706,,2,,,,,,,,,,,,,,,,,
1826,Local,1738,Nantes,,Flandre Imperiale,Exports,Mousseline Brodée,,,,,3,piece,150,Nantes -- 1738 --  Exports -- AD44_C706,,2,,,,,,,,,,,,,,,,,
1827,Local,1738,Nantes,,Flandre Imperiale,Exports,merrain ganivelle ,,,,,6000,douelle,"0,065",Nantes -- 1738 --  Exports -- AD44_C706,,2,,,,,,,,,,,,,,,,,
1828,Local,1738,Nantes,,Flandre Imperiale,Exports,pruneaux de sainte catherine,,,,,1430,livres,"0,15",Nantes -- 1738 --  Exports -- AD44_C706,,2,,,,,,,,,,,,,,,,,
1829,Local,1738,Nantes,,Flandre Imperiale,Exports,pruneaux communs,,,,,480,livres,"0,15",Nantes -- 1738 --  Exports -- AD44_C706,,2,,,,,,,,,,,,,,,,,
1830,Local,1738,Nantes,,Flandre Imperiale,Exports,poivre,,,,,1089,livres,"1,3",Nantes -- 1738 --  Exports -- AD44_C706,,2,,,,,,,,,,,,,,,,,
1831,Local,1738,Nantes,,Flandre Imperiale,Exports,berlin,,,,,54,pièces,52,Nantes -- 1738 --  Exports -- AD44_C706,,2,,,,,,,,,,,,,,,,,
1832,Local,1738,Nantes,,Flandre Imperiale,Exports,pinasse,,,,,200,pièces,18,Nantes -- 1738 --  Exports -- AD44_C706,,2,,,,,,,,,,,,,,,,,
1833,Local,1738,Nantes,,Flandre Imperiale,Exports,porcelaine des indes,,,,,600,livres,5,Nantes -- 1738 --  Exports -- AD44_C706,,2,,,,,,,,,,,,,,,,,
1834,Local,1738,Nantes,,Flandre Imperiale,Exports,saffran,,,,,190,livres,18,Nantes -- 1738 --  Exports -- AD44_C706,,2,,,,,,,,,,,,,,,,,
1835,Local,1738,Nantes,,Flandre Imperiale,Exports,sucre en pain,,,,,19200,livres,"0,6",Nantes -- 1738 --  Exports -- AD44_C706,,2,,,,,,,,,,,,,,,,,
1836,Local,1738,Nantes,,Flandre Imperiale,Exports,sucre terré,,,,,133900,livres,"0,27",Nantes -- 1738 --  Exports -- AD44_C706,,2,,,,,,,,,,,,,,,,,
1837,Local,1738,Nantes,,Flandre Imperiale,Exports,sucre tete de forme,,,,,42700,livres,"0,2",Nantes -- 1738 --  Exports -- AD44_C706,,2,,,,,,,,,,,,,,,,,
1838,Local,1738,Nantes,,Flandre Imperiale,Exports,sucre brut,,,,,474150,livres,,Nantes -- 1738 --  Exports -- AD44_C706,,2,,,,,,,lecture,,,,,,,,,,
1839,Local,1738,Nantes,,Flandre Imperiale,Exports,sucre cassonade,,,,,300,livres,"0,33",Nantes -- 1738 --  Exports -- AD44_C706,,2,,,,,,,,,,,,,,,,,
1840,Local,1738,Nantes,,Flandre Imperiale,Exports,sirop de sucre,,,,,1720400,livres,"0,05",Nantes -- 1738 --  Exports -- AD44_C706,,2,,,,,,,,,,,,,,,,,
1841,Local,1738,Nantes,,Flandre Imperiale,Exports,sel,,,,,5,muids,50,Nantes -- 1738 --  Exports -- AD44_C706,,2,,,,,,,,,,,,,,,,,
1842,Local,1738,Nantes,,Flandre Imperiale,Exports,salpetre,,,,,2700,pièces,"0,5",Nantes -- 1738 --  Exports -- AD44_C706,,3,,,,,,,,,,,,,,,,,
1843,Local,1738,Nantes,,Flandre Imperiale,Exports,soyerie ,,,,,7,livres,40,Nantes -- 1738 --  Exports -- AD44_C706,,3,,,,,,,,,,,,,,,,,
1844,Local,1738,Nantes,,Flandre Imperiale,Exports,soucy,,,,,671,piece,30,Nantes -- 1738 --  Exports -- AD44_C706,,3,,,,,,,,,,,,,,,,,
1845,Local,1738,Nantes,,Flandre Imperiale,Exports,salempoury bley,,,,,320,piece,19,Nantes -- 1738 --  Exports -- AD44_C706,,3,,,,,,,,,,,,,,,,,
1846,Local,1738,Nantes,,Flandre Imperiale,Exports,salempoury blanc,,,,,33,piece,17,Nantes -- 1738 --  Exports -- AD44_C706,,3,,,,,,,,,,,,,,,,,
1847,Local,1738,Nantes,,Flandre Imperiale,Exports,thé divers,,,,,118350,livres,"2,75",Nantes -- 1738 --  Exports -- AD44_C706,,3,,,,,,,,,,,,,,,,,
1848,Local,1738,Nantes,,Flandre Imperiale,Exports,terindins,,,,,68,piece,60,Nantes -- 1738 --  Exports -- AD44_C706,,3,,,,,,,,,,,,,,,,,
1849,Local,1738,Nantes,,Flandre Imperiale,Exports,toile peinte,,,,,"153,75",piece,21,Nantes -- 1738 --  Exports -- AD44_C706,,3,,,,,,,,,,,,,,,,,
1850,Local,1738,Nantes,,Flandre Imperiale,Exports,toile de bretagne,,,,,2798,livres,4,Nantes -- 1738 --  Exports -- AD44_C706,,3,,,,,,,,,,,,,,,,,
1851,Local,1738,Nantes,,Flandre Imperiale,Exports,vin d’amons,,,,,"932,75",tonneaux,130,Nantes -- 1738 --  Exports -- AD44_C706,,3,,,,,,,,,,,,,,,,,
1852,Local,1738,Nantes,,Flandre Imperiale,Exports,vin nantois,,,,,649,tonneaux,75,Nantes -- 1738 --  Exports -- AD44_C706,,3,,,,,,,,,,,,,,,,,
1853,Local,1738,Nantes,,Flandre Imperiale,Exports,vin de bordeaux,,,,,"0,5",tonneau,100,Nantes -- 1738 --  Exports -- AD44_C706,,3,,,,,,,,,,,,,,,,,
1854,Local,1738,Nantes,,Flandre Imperiale,Exports,vin hors,,,,,"0,5",tonneau,100,Nantes -- 1738 --  Exports -- AD44_C706,,3,,,,,,,,,,,,,,,,,
1855,Local,1738,Nantes,,Flandre Imperiale,Exports,vinaigre,,,,,1,tonneaux,85,Nantes -- 1738 --  Exports -- AD44_C706,,3,,,,,,,,,,,,,,,,,
1856,Local,1738,Nantes,,Hollande,Exports,amertis,,,2800,,200,piece,,Nantes -- 1738 --  Exports -- AD44_C706,,3,,,,,,,valeur unitaire manquante,,,,,,,,,,
1857,Local,1738,Nantes,,Hollande,Exports,baffetas blanc,,,24038,,1717,piece,14,Nantes -- 1738 --  Exports -- AD44_C706,,3,,,,,,,,0,,,,,,,,,
1858,Local,1738,Nantes,,Hollande,Exports,baffetas foulas,,,42,,3,piece,14,Nantes -- 1738 --  Exports -- AD44_C706,,3,,,,,,,,0,,,,,,,,,
1859,Local,1738,Nantes,,Hollande,Exports,bazin,,,1617,,42,piece,"38,5",Nantes -- 1738 --  Exports -- AD44_C706,,3,,,,,,,,0,,,,,,,,,
1860,Local,1738,Nantes,,Hollande,Exports,bonnets piqués,,,60,,12,en nombre,5,Nantes -- 1738 --  Exports -- AD44_C706,,3,,,,,,,,0,,,,,,,,,
1861,Local,1738,Nantes,,Hollande,Exports,Bois rouge,,,81516,,339650,livres,"0,24",Nantes -- 1738 --  Exports -- AD44_C706,,3,,,,,,,,0,,,,,,,,,
1862,Local,1738,Nantes,,Hollande,Exports,Bois de Sapan,,,2800,,10000,livres,"0,28",Nantes -- 1738 --  Exports -- AD44_C706,,3,,,,,,,,0,,,,,,,,,
1863,Local,1738,Nantes,,Hollande,Exports,confitures,,,13,,27,livres,"0,5",Nantes -- 1738 --  Exports -- AD44_C706,,3,,,,,,,,"-0,5",,,,,,,,,
1864,Local,1738,Nantes,,Hollande,Exports,Chataignes,,,528,,880,Boisseaux,"0,6",Nantes -- 1738 --  Exports -- AD44_C706,,3,,,,,,,erreur de calcul sur la valeur notée 56,0,,,,,,,,,
1865,Local,1738,Nantes,,Hollande,Exports,caffé des isles,,,181310,,322330,livres,,Nantes -- 1738 --  Exports -- AD44_C706,,3,,,,,,,lecture,181310,,,,,,,,,
1866,Local,1738,Nantes,,Hollande,Exports,Caffé de Moka,,,47160,,31440,livres,"1,5",Nantes -- 1738 --  Exports -- AD44_C706,,3,,,,,,,,0,,,,,,,,,
1867,Local,1738,Nantes,,Hollande,Exports,caffé de bourbon,,,122850,,163800,livres,"0,75",Nantes -- 1738 --  Exports -- AD44_C706,,3,,,,,,,,0,,,,,,,,,
1868,Local,1738,Nantes,,Hollande,Exports,camelos,,,744,,6,piece,124,Nantes -- 1738 --  Exports -- AD44_C706,,3,,,,,,,,0,,,,,,,,,
1869,Local,1738,Nantes,,Hollande,Exports,Caladaris,,,7072,,378,piece,24,Nantes -- 1738 --  Exports -- AD44_C706,,3,,,,,,,,-2000,,,,,,,,,
1870,Local,1738,Nantes,,Hollande,Exports,Chittes,,,2250,,75,piece,30,Nantes -- 1738 --  Exports -- AD44_C706,,3,,,,,,,,0,,,,,,,,,
1871,Local,1738,Nantes,,Hollande,Exports,casse,,,3000,,640,piece,40,Nantes -- 1738 --  Exports -- AD44_C706,,3,,,,,,,,-22600,,,,,,,,,
1872,Local,1738,Nantes,,Hollande,Exports,cauris,,,3040,,2533,livres,"1,2",Nantes -- 1738 --  Exports -- AD44_C706,,3,,,,,,,,"0,400000000000091",,,,,,,,,
1873,Local,1738,Nantes,,Hollande,Exports,cotton en laine,,,40491,,44990,livres,"0,9",Nantes -- 1738 --  Exports -- AD44_C706,,3,,,,,,,,0,,,,,,,,,
1874,Local,1738,Nantes,,Hollande,Exports,Damas des Indes,,,22140,,246,piece,90,Nantes -- 1738 --  Exports -- AD44_C706,,3,,,,,,,,0,,,,,,,,,
1875,Local,1738,Nantes,,Hollande,Exports,doreas,,,112,,2,piece,56,Nantes -- 1738 --  Exports -- AD44_C706,,3,,,,,,,,0,,,,,,,,,
1876,Local,1738,Nantes,,Hollande,Exports,doutis,,,3160,,158,piece,20,Nantes -- 1738 --  Exports -- AD44_C706,,3,,,,,,,,0,,,,,,,,,
1877,Local,1738,Nantes,,Hollande,Exports,Eau de Vie,,,63245,,973,Bariques,65,Nantes -- 1738 --  Exports -- AD44_C706,,3,,,,,,,,0,,,,,,,,,
1878,Local,1738,Nantes,,Hollande,Exports,Eau minerale,,,600,,600,livres,1,Nantes -- 1738 --  Exports -- AD44_C706,,3,,,,,,,,0,,,,,,,,,
1879,Local,1738,Nantes,,Hollande,Exports,esquine,,,1500,,1500,livres,1,Nantes -- 1738 --  Exports -- AD44_C706,,3,,,,,,,,0,,,,,,,,,
1880,Local,1738,Nantes,,Hollande,Exports,fruis cuis,,,24,,60,livres,"0,4",Nantes -- 1738 --  Exports -- AD44_C706,,3,,,,,,,,0,,,,,,,,,
1881,Local,1738,Nantes,,Hollande,Exports,gingembre,,,3105,,20700,livres,"0,15",Nantes -- 1738 --  Exports -- AD44_C706,,3,,,,,,,,0,,,,,,,,,
1882,Local,1738,Nantes,,Hollande,Exports,galbanum,,,5059,,21085,livres,"2,4",Nantes -- 1738 --  Exports -- AD44_C706,,3,,,,,,,lecture,-45545,,,,,,,,,
1883,Local,1738,Nantes,,Hollande,Exports,galanga,,,12800,,16000,livres,"0,8",Nantes -- 1738 --  Exports -- AD44_C706,,3,,,,,,,,0,,,,,,,,,
1884,Local,1738,Nantes,,Hollande,Exports,Gomme Senegal,,,19290,,357975,livres,"0,35",Nantes -- 1738 --  Exports -- AD44_C706,,3,,,,,,,,"-106001,25",,,,,,,,,
1885,Local,1738,Nantes,,Hollande,Exports,grisette soye et cotton,,,647874,,195,piece,,Nantes -- 1738 --  Exports -- AD44_C706,,4,,,,,,,valeur unitaire manquante,,,,,,,,,,
1886,Local,1738,Nantes,,Hollande,Exports,gourgouran,,,40860,,454,piece,90,Nantes -- 1738 --  Exports -- AD44_C706,,4,,,,,,,,0,,,,,,,,,
1887,Local,1738,Nantes,,Hollande,Exports,galas blanc,,,42900,,3575,piece,12,Nantes -- 1738 --  Exports -- AD44_C706,,4,,,,,,,,0,,,,,,,,,
1888,Local,1738,Nantes,,Hollande,Exports,guinée blanche,,,458150,,13090,piece,35,Nantes -- 1738 --  Exports -- AD44_C706,,4,,,,,,,,0,,,,,,,,,
1889,Local,1738,Nantes,,Hollande,Exports,huile d’olive,,,340,,567,livres,"0,6",Nantes -- 1738 --  Exports -- AD44_C706,,4,,,,,,,,"-0,199999999999989",,,,,,,,,
1890,Local,1738,Nantes,,Hollande,Exports,hamans,,,3200,,80,piece,40,Nantes -- 1738 --  Exports -- AD44_C706,,4,,,,,,,,0,,,,,,,,,
1891,Local,1738,Nantes,,Hollande,Exports,ipecacuana,,,720,,120,livres,6,Nantes -- 1738 --  Exports -- AD44_C706,,4,,,,,,,,0,,,,,,,,,
1892,Local,1738,Nantes,,Hollande,Exports,indigo,,,247800,,70800,livres,"3,5",Nantes -- 1738 --  Exports -- AD44_C706,,4,,,,,,,,0,,,,,,,,,
1893,Local,1738,Nantes,,Hollande,Exports,jamavar,,,2100,,30,piece,70,Nantes -- 1738 --  Exports -- AD44_C706,,4,,,,,,,,0,,,,,,,,,
1894,Local,1738,Nantes,,Hollande,Exports,lustrine,,,120,,3,piece,,Nantes -- 1738 --  Exports -- AD44_C706,,4,,,,,,,valeur unitaire manquante,,,,,,,,,,
1895,Local,1738,Nantes,,Hollande,Exports,lampas,,,5120,,32,pièces,160,Nantes -- 1738 --  Exports -- AD44_C706,,4,,,,,,,,0,,,,,,,,,
1896,,,Nantes,,Hollande,Exports,laine d´Espagne,,,2250,,1500,livres,"1,5",,,,,,,,,,,0,,,,,,,,,
1897,Local,1738,Nantes,,Hollande,Exports,Miel,,,12640,,114900,livres,"0,11",Nantes -- 1738 --  Exports -- AD44_C706,,4,,,,,,,,1,,,,,,,,,
1898,Local,1738,Nantes,,Hollande,Exports,mouchoirs mazulipatan,,,1600,,100,piece,26,Nantes -- 1738 --  Exports -- AD44_C706,,4,,,,,,,,-1000,,,,,,,,,
