numrodeligne,dataentryby,source,sourcepath,sourcetype,exportsimports,sheet,year,marchandises,direction,pays,quantit,quantity_unit,prix_unitaire,value,probleme,remarks
12,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,1,1754,cuirs de boeuf en poil,Rennes,d'Angleterre,962,en nombre,21,0,-20202,
13,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,1,1754,cuirs de vache,Rennes,d'Angleterre,42,en nombre,18,0,-756,
14,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,1,1754,farine,Rennes,d'Angleterre,220,sacs,15,0,-3300,
15,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,1,1754,fromage,Rennes,d'Angleterre,500,livres,"0,3",0,-150,
16,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,1,1754,graine de lin,Rennes,d'Angleterre,890,barils,6,0,-5340,
17,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,2,1754,laine filée,Rennes,d'Angleterre,487,livres,"3,5",0,"-1704,5",
18,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,2,1754,laine non filée,Rennes,d'Angleterre,1659,livres,"2,25",0,"-3732,75",
19,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,2,1754,lard,Rennes,d'Angleterre,744,barils,18,0,-13392,
20,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,2,1754,lard,Rennes,d'Angleterre,100000,livres,"0,35",0,-35000,"""à 6 S à 8 S"""
21,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,2,1754,langues salées,Rennes,d'Angleterre,"10,5",barils,35,0,"-367,5",
22,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,2,1754,paumelles,Rennes,d'Angleterre,2975,boisseaux,3,0,-8925,
23,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,2,1754,ploc filé,Rennes,d'Angleterre,2260,livres,"0,25",0,-565,
24,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,2,1754,ploc non filé,Rennes,d'Angleterre,7122,livres,"0,15",0,"-1068,3",
25,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,2,1754,plomb en saumon,Rennes,d'Angleterre,275512,livres,"0,225",0,"-61990,2","""à 4 S à 5 S"""
26,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,2,1754,saumon salé,Rennes,d'Angleterre,1,barique,40,0,-40,
27,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,2,1754,suif,Rennes,d'Angleterre,125000,livres,"0,35",0,-43750,
28,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,2,1754,tabac en feuilles,Rennes,d'Angleterre,6626,boucauds,120,0,-795120,
29,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,2,1754,tabac en feuilles,Rennes,d'Angleterre,15,caisses,0,0,0,À 5 ou 6 S la livre
30,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,2,1754,tabac en feuilles,Rennes,d'Angleterre,2,barils,0,0,0,À 120 livres le boucaud
31,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,2,1754,amidon,Rennes,de Danemark,1500,livres,"0,2",0,-300,
32,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,2,1754,anspects,Rennes,de Danemark,89,douzaines,15,0,-1335,
33,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,2,1754,biere,Rennes,de Danemark,1,barique,15,0,-15,
34,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,2,1754,goudron,Rennes,de Danemark,104,barils,22,0,-2288,
35,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,2,1754,huile de poisson,Rennes,de Danemark,10800,livres,"0,4",0,-4320,
36,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,2,1754,liqueur,Rennes,de Danemark,24,pots,"2,5",0,-60,
37,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,2,1754,manches de gaffe,Rennes,de Danemark,243,en nombre,"0,525",0,"-127,58",À 6 et 15 S
38,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,2,1754,mats petits,Rennes,de Danemark,128,en nombre,20,0,-2560,À 15 et 25 S
39,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,2,1754,perches quarrées,Rennes,de Danemark,858,en nombre,10,0,-8580,
40,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,2,1754,planches de sapin,Rennes,de Danemark,30942,en nombre,1,0,-30942,
41,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,2,1754,poutreaux,Rennes,de Danemark,2001,en nombre,3,0,-6003,
42,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,3,1754,rogues de morue,Rennes,de Danemark,2928,barils,10,0,-29280,
43,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,3,1754,ancres de fer,Rennes,d'Espagne,5649,livres,"0,24",0,"-1355,76",À 24 L le %
44,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,3,1754,avirons,Rennes,d'Espagne,610,traques,3,0,-1830,
45,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,3,1754,cacao,Rennes,d'Espagne,25,livres,"0,4",0,-10,
46,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,3,1754,chocolat,Rennes,d'Espagne,20,livres,"1,25",0,-25,
47,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,3,1754,citrons,Rennes,d'Espagne,4500,en nombre,"0,01",0,-45,À 10 le %%
48,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,3,1754,fayance,Rennes,d'Espagne,20,livres,"0,3",0,-6,
49,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,3,1754,fer en barres,Rennes,d'Espagne,1027512,livres,"0,15",0,"-154126,8",
50,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,3,1754,figues,Rennes,d'Espagne,282,barils,0,0,0,À 3 S la livre. Prix rayé
51,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,3,1754,figues,Rennes,d'Espagne,20,cabas,"2,25",0,-45,
52,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,3,1754,fruits secs,Rennes,d'Espagne,40,barils,16,0,-640,
53,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,3,1754,huile d'olive,Rennes,d'Espagne,60,livres,"0,775",0,"-46,5",à 15S à 16S
54,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,3,1754,jambon,Rennes,d'Espagne,30,livres,"0,4",0,-12,
55,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,3,1754,indigo,Rennes,d'Espagne,1059,livres,5,0,-5295,
56,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,3,1754,laine brute,Rennes,d'Espagne,600,livres,"1,25",0,-750,
57,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,3,1754,laine de vigogne,Rennes,d'Espagne,680,livres,"1,5",0,-1020,
58,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,3,1754,noisettes,Rennes,d'Espagne,10,charges,0,0,0,À 10 et 20 S le boisseau
59,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,3,1754,olives,Rennes,d'Espagne,1,baril,12,0,-12,
60,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,3,1754,olives,Rennes,d'Espagne,66,potiches,"1,5",0,-99,
61,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,3,1754,oranges,Rennes,d'Espagne,4500,en nombre,"0,01",0,-45,À 10 L %%
62,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,3,1754,piastres,Rennes,d'Espagne,250000,en nombre,"5,2",0,-1300000,
63,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,3,1754,raisins secs,Rennes,d'Espagne,878,barils,20,0,-17560,
64,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,3,1754,raisins secs,Rennes,d'Espagne,8,cabas,5,0,-40,
65,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,3,1754,raisins secs,Rennes,d'Espagne,40,potiches,0,0,0,À 6 S la livre
66,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,3,1754,reglisse,Rennes,d'Espagne,250,livres,"0,15",0,"-37,5",À 15 L le %
67,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,4,1754,rozeaux,Rennes,d'Espagne,11000,en nombre,"0,06",0,-660,À 6 S le %
68,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,4,1754,rozeaux,Rennes,d'Espagne,5000,livres,"0,075",0,-375,
69,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,4,1754,savon,Rennes,d'Espagne,70,livres,"0,45",0,"-31,5",
70,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,4,1754,vin d'Espagne,Rennes,d'Espagne,"19,5",bottes,250,0,-4875,
71,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,4,1754,vin d'Espagne,Rennes,d'Espagne,3,tonneaux,500,0,-1500,
72,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,4,1754,vin d'Espagne,Rennes,d'Espagne,"24,75",bariques,150,0,"-3712,5",
73,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,4,1754,vin d'Espagne,Rennes,d'Espagne,71,barils,40,0,-2840,
74,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,4,1754,vin d'Espagne,Rennes,d'Espagne,4,quarts,75,0,-300,
75,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,4,1754,vin de liqueur,Rennes,d'Espagne,60,pots,"2,5",0,-150,
76,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,4,1754,vin de Lires,Rennes,d'Espagne,310,bottes,260,0,-80600,nom du produit incertain. Lires ? Rires ? Probablement une déformation de Xerès
77,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,4,1754,acier,Rennes,de Hollande,39,barils,"24,5",0,"-955,5",22L à 27L
78,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,4,1754,acier,Rennes,de Hollande,6009,livres,"0,25",0,"-1502,25",
79,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,4,1754,allun,Rennes,de Hollande,5015,livres,"0,2",0,-1003,
80,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,4,1754,amidon,Rennes,de Hollande,7,barils,40,0,-280,
81,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,4,1754,amidon,Rennes,de Hollande,2500,livres,"0,2",0,-500,
82,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,4,1754,anspects,Rennes,de Hollande,30,en nombre,3,0,-90,
83,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,4,1754,armes à feu fusils,Rennes,de Hollande,160,en nombre,8,0,-1280,
84,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,4,1754,armes à feu pistolets,Rennes,de Hollande,7,paires,4,0,-28,
85,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,4,1754,azur,Rennes,de Hollande,1228,livres,"0,75",0,-921,
86,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,4,1754,bajutapeaux,Rennes,de Hollande,140,pièces,26,0,-3640,à 22L à 30L
87,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,4,1754,baleine coupée,Rennes,de Hollande,40,livres,"3,75",0,-150,
88,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,4,1754,barbues de grais,Rennes,de Hollande,24,en nombre,"0,15",0,"-3,6",nom du produit incertain
89,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,4,1754,bierre,Rennes,de Hollande,194,bariques,15,0,-2910,
90,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,4,1754,bois de campeche,Rennes,de Hollande,3550,livres,"0,15",0,"-532,5",
91,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,4,1754,bois merrains à bottes,Rennes,de Hollande,2000,en nombre,"0,2",0,-400,
92,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,5,1754,bois de sandal,Rennes,de Hollande,40,livres,"0,25",0,-10,à 25L le %
93,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,5,1754,boutons de coco,Rennes,de Hollande,50,livres,1,0,-50,
94,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,5,1754,braules,Rennes,de Hollande,24,pièces,32,0,-768,
95,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,5,1754,bray gras,Rennes,de Hollande,46,barils,22,0,-1012,
96,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,5,1754,brosserie,Rennes,de Hollande,4,livres,1,0,-4,
97,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,5,1754,camphre,Rennes,de Hollande,43,livres,"8,5",0,"-365,5",À 8 à 9L
98,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,5,1754,canelle,Rennes,de Hollande,32,livres,6,0,-192,
99,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,5,1754,canelle,Rennes,de Hollande,,,0,5000,5000,valeur de 5000 L cy
100,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,5,1754,canevettes,Rennes,de Hollande,160,en nombre,"0,2",0,-32,
101,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,5,1754,cannettes de grès,Rennes,de Hollande,200,en nombre,0,0,0,À 4 S la Livre
102,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,5,1754,cave garnie de 12 flacons,Rennes,de Hollande,12,en nombre,8,0,-96,
103,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,5,1754,cave garnie de 9 flacons,Rennes,de Hollande,62,en nombre,6,0,-372,
104,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,5,1754,cave garnie de 6 flacons,Rennes,de Hollande,925,en nombre,4,0,-3700,
105,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,5,1754,ceruse,Rennes,de Hollande,20,futailles 500 L,50,0,-1000,À 2 S la livre
106,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,5,1754,ceruse,Rennes,de Hollande,1128,livres,"0,1",0,"-112,8",
107,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,5,1754,chaises de commodité,Rennes,de Hollande,5,en nombre,6,0,-30,
108,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,5,1754,chanvre cru,Rennes,de Hollande,14000,livres,"0,18",0,-2520,À 18 L le %
109,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,5,1754,chanvre peigné,Rennes,de Hollande,80,livres,"0,5",0,-40,
110,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,5,1754,chasselas,Rennes,de Hollande,420,pièces,25,0,-10500,
111,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,5,1754,clous de fer,Rennes,de Hollande,1200,livres,"0,3",0,-360,
112,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,5,1754,corail faux,Rennes,de Hollande,175,livres,10,0,-1750,
113,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,5,1754,coros,Rennes,de Hollande,40,pièces,11,0,-440,
114,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,5,1754,couperose,Rennes,de Hollande,16721,livres,"0,08",0,"-1337,68",À 8 L le %
115,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,5,1754,coupis,Rennes,de Hollande,360,pièces,11,0,-3960,10 à 12 L
116,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,5,1754,couteaux flamands,Rennes,de Hollande,780,douzaines,"1,5",0,-1170,
117,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,5,1754,creusets de terre,Rennes,de Hollande,70,en nombre,"0,05",0,"-3,5",
118,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,5,1754,creusets de terre,Rennes,de Hollande,850,livres,"0,3",0,-255,
119,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,5,1754,crin,Rennes,de Hollande,300,livres,"0,5",0,-150,À 8 à 12 S
120,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,5,1754,cuivre brut,Rennes,de Hollande,600,livres,1,0,-600,
121,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,6,1754,cuivre en chaudrons,Rennes,de Hollande,2629,livres,"1,5",0,"-3943,5",
122,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,6,1754,cuivre ouvré,Rennes,de Hollande,3041,livres,"1,5",0,"-4561,5",
123,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,6,1754,drogueries,Rennes,de Hollande,2772,livres,2,0,-5544,
124,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,6,1754,eau forte,Rennes,de Hollande,220,livres,2,0,-440,
125,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,6,1754,epicerie,Rennes,de Hollande,2967,livres,"1,5",0,"-4450,5",
126,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,6,1754,espars,Rennes,de Hollande,151,en nombre,"2,5",0,"-377,5",
127,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,6,1754,fayance,Rennes,de Hollande,15,livres,"0,3",0,"-4,5",
128,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,6,1754,fer en barres,Rennes,de Hollande,108555,livres,"0,45",0,"-48849,75",
129,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,6,1754,fer blanc,Rennes,de Hollande,21,barils,90,0,-1890,
130,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,6,1754,fer feuillards,Rennes,de Hollande,133775,livres,"0,18",0,"-24079,5",À 18 L le %
131,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,6,1754,fer en plaques,Rennes,de Hollande,1436,livres,"0,175",0,"-251,3",À 3 à 4 S
132,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,6,1754,fer rond,Rennes,de Hollande,123775,livres,"0,4",0,-49510,
133,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,6,1754,feves,Rennes,de Hollande,12,leths,120,0,-1440,
134,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,6,1754,fil de fer,Rennes,de Hollande,2210,livres,"0,75",0,"-1657,5",
135,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,6,1754,flacons de verre,Rennes,de Hollande,200,en nombre,"0,2",0,-40,
136,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,6,1754,fotas,Rennes,de Hollande,186,pièces,12,0,-2232,
137,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,6,1754,fromage,Rennes,de Hollande,96130,livres,"0,3",0,-28839,
138,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,6,1754,garas,Rennes,de Hollande,50,pièces,18,0,-900,
139,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,6,1754,goudron,Rennes,de Hollande,5,barils,22,0,-110,
140,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,6,1754,gingembre,Rennes,de Hollande,350,livres,"0,6",0,-210,
141,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,6,1754,graine de lin,Rennes,de Hollande,172,barils,6,0,-1032,
142,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,6,1754,graine de lin,Rennes,de Hollande,3274,livres,"0,5",0,-1637,
143,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,6,1754,gruau,Rennes,de Hollande,5040,livres,"0,15",0,-756,
144,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,6,1754,guinée bleue,Rennes,de Hollande,"2537,5",en nombre,23,0,"-58362,5",
145,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,6,1754,guingans,Rennes,de Hollande,80,pièces,20,0,-1600,
146,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,6,1754,houblon,Rennes,de Hollande,700,livres,1,0,-700,À 15 à 25 la livre
147,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,6,1754,huile de lin,Rennes,de Hollande,43,barils,130,0,-5590,
148,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,6,1754,huile de lin,Rennes,de Hollande,3500,livres,"0,325",0,"-1137,5",À 5 à 8 S
149,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,6,1754,jambon,Rennes,de Hollande,360,livres,"0,4",0,-144,
150,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,7,1754,jets de canettes,Rennes,de Hollande,180,en nombre,5,0,-900,
151,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,7,1754,indiennes,Rennes,de Hollande,263,pièces,27,0,-7101,
152,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,7,1754,leton,Rennes,de Hollande,18,livres,"1,25",0,"-22,5",
153,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Entrées – 1754.csv,Local,Imports,7,1754,limeneas,Rennes,de Hollande,295,pièces,35,0,-10325,
